Dealer,Company,FEIN,DNI,Peripherals,Service Name,Owner,Unit ID,Unit,Unit Type,Carrier,Monthly Fee,Billing Group,Billing Period,Last Srv Paid Until,Service Paid Until,Serial #,Phone Number,Sim Number,IMEI,Bill To,Status,Last Event,Assigned To Company,Last Event Date,Last Contact On,Last Event Address
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,0YEX,SPX001972,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428729,966719735,895110163087459773,354514102530369,,Active,Drive,7/25/2024 6:33:33 AM,11/13/2024 1:49:58 PM,11/13/2024 1:50:31 PM,"4JQR+H5 Pucacaca, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,0YQO,S1B-993,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-0YQO,974844042,8951101630722078837,868574042433131,DON POLLO TROPICAL SAC,Active,Power OFF,4/25/2024 12:11:24 PM,9/14/2023 1:24:19 PM,9/14/2023 1:27:54 PM,"Las Golondrinas-34, San Isidro, Lima, Lima [Province], Perú"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,0YYD,LGAX3CG45R9832830,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-0YYD,997464617,8951101630615258017,868574042452016,,Active,Parked,4/8/2024 1:06:43 PM,11/14/2024 3:15:08 PM,11/14/2024 3:15:42 PM,1590 Jiron Martinez de Compagñon y Bujanda 1585 Jiron Martinez de Compagñon y Bujanda Vía sin nombre
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Renting,0YZT,F8I-764,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-0YZT,997376187,8951101632345407807,868574042434592,DON POLLO LA LIBERTAD SAC,Active,Drive,4/18/2024 11:19:52 AM,11/14/2024 4:01:51 PM,11/14/2024 4:02:09 PM,"CJFJ+XG Puerto Malabrigo, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,0YZU,S1X-922,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-0YZU,997376080,8951101630268080684,868574042444195,DON POLLO LA LIBERTAD SAC,Active,Parked,4/18/2024 11:18:57 AM,11/14/2024 3:05:05 PM,11/14/2024 3:05:35 PM,"HFM2+Q44, Pacasmayo 13811, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,0YZV,S1A-932,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-0YZV,997376036,8951101630722079793,868574042444237,DON POLLO LA LIBERTAD SAC,Active,Parked,4/18/2024 11:20:17 AM,11/14/2024 3:43:45 PM,11/14/2024 3:44:15 PM,"Av Pe-1n Km 676, Chicama, Ascope, La Libertad, Perú"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Renting,0YZW,D1R-928,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-0YZW,997375915,8951101630601426875,868574042450192,DON POLLO LA LIBERTAD SAC,Active,Idle - Stop,4/18/2024 11:20:02 AM,11/14/2024 4:01:42 PM,11/14/2024 4:02:23 PM,"Av Pe-1n Km 676, Chicama, Ascope, La Libertad, Perú"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,0Z02,B0U-765,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-0Z09,997374406,8951101639419943161,868574042449608,DON POLLO LA LIBERTAD SAC,Active,Parked,4/18/2024 11:23:42 AM,11/14/2024 3:19:22 PM,11/14/2024 3:19:47 PM,"Av Pe-1n Km 678, Chicama, Ascope, La Libertad, Perú"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,0Z05,B0E-710,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-0Z05,997374882,8951101632345407377,868574042442652,DON POLLO LA LIBERTAD SAC,Active,Parked,4/18/2024 11:23:50 AM,11/14/2024 3:30:06 PM,11/14/2024 3:30:23 PM,"CHGQ+CC Puerto Malabrigo, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,0Z08,S1I-865,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-0Z08,997374523,8951101630733494619,868574042448170,DON POLLO LA LIBERTAD SAC,Active,Parked,4/18/2024 11:19:16 AM,11/14/2024 3:47:54 PM,11/14/2024 3:48:23 PM,"Av Pe-1n Km 678, Chicama, Ascope, La Libertad, Perú"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Renting,10MB,C6O-848,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428482,987469728,8951101632863468231,354514102545953,DON POLLO TROPICAL SAC,Active,Parked,4/23/2024 5:30:26 AM,11/14/2024 3:00:29 PM,11/14/2024 3:00:45 PM,1590 Jiron Martinez de Compagñon y Bujanda 1585 Jiron Martinez de Compagñon y Bujanda Vía sin nombre
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,10MH,A4M-879,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429214,987458348,8951101632863467670,354514102545318,DON POLLO TROPICAL SAC,Active,Parked,4/23/2024 5:34:43 AM,11/14/2024 1:10:18 PM,11/14/2024 1:10:46 PM,Interoceanica Norte 1423 Av. Guillermo Sisley
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,10ML,BYU-722,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764385664,972575933,8951101630842401950,358077093407779,,Active,Parked,4/8/2024 1:06:52 PM,11/14/2024 2:34:18 PM,11/14/2024 2:35:02 PM,1590 Jiron Martinez de Compagñon y Bujanda 1585 Jiron Martinez de Compagñon y Bujanda Vía sin nombre
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Renting,10N9,VBG-737,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428479,987469827,8951101632863468249,354514102546357,DON POLLO TROPICAL SAC,Active,Parked,4/23/2024 5:29:08 AM,11/14/2024 3:30:35 PM,11/14/2024 3:31:03 PM,"GHFW+M2 Tarapoto, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,10NF,F4L-754,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429211,987465042,8951101632863467985,354514102549633,DON POLLO TROPICAL SAC,Active,Parked,4/25/2024 5:45:23 AM,11/14/2024 12:57:58 PM,11/14/2024 12:58:34 PM,1590 Jiron Martinez de Compagñon y Bujanda 1585 Jiron Martinez de Compagñon y Bujanda Vía sin nombre
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,10QP,BXN-716,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428481,987469849,8951101632863468256,354514102532696,DON POLLO TROPICAL SAC,Active,Parked,4/24/2024 7:16:13 AM,11/14/2024 2:00:16 PM,11/14/2024 2:00:40 PM,"FMR4+57 Tarapoto, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,10RE,BCY-928,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428940,972565498,8951101630842401562,354514102533611,DON POLLO LORETO S.A.C.,Active,Ignition OFF,4/16/2024 7:51:17 AM,11/14/2024 12:30:40 PM,11/14/2024 12:31:01 PM,"6M2W+3M Iquitos, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Temp. Sensor, Panic Button,",PLAN PROFESIONAL,Client,10RL,S1M-808,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428477,987470254,8951101632863468264,354514102350610,DON POLLO TROPICAL SAC,Active,Parked,5/12/2024 1:23:44 PM,11/14/2024 1:40:21 PM,11/14/2024 1:40:54 PM,"FJPV+J75, Vía de Evitamiento, Tarapoto 22200, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,10RN,BSF-869,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764386133,972592789,8951101630842402685,358077092803499,VICTORIA LOGISTICS EIRL,Active,Parked,4/8/2024 1:07:34 PM,11/6/2024 9:56:07 AM,11/6/2024 9:56:23 AM,1590 Jiron Martinez de Compagñon y Bujanda 1585 Jiron Martinez de Compagñon y Bujanda Vía sin nombre
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,10ZZ,AES-797,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428467,987471057,8951101632863468280,354514102546399,DON POLLO TROPICAL SAC,Active,Parked,5/13/2024 8:21:28 AM,11/14/2024 3:43:02 PM,11/14/2024 3:43:24 PM,Interoceanica Norte 1423 Av. Guillermo Sisley
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,119L,P2U-747,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429258,987463928,8951101632863467969,354514102549583,DON POLLO TROPICAL SAC,Active,Parked,4/28/2024 1:16:53 PM,11/6/2024 10:05:11 PM,11/6/2024 10:05:29 PM,"5N, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11A5,BCZ-805,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764386079,972594798,8951101630842402776,358077093308308,DON POLLO LORETO S.A.C.,Active,Parked,4/16/2024 7:51:04 AM,11/14/2024 3:52:43 PM,11/14/2024 3:53:03 PM,"6M2W+2P Iquitos, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11A6,BWA-888,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764385721,972595926,8951101630842402834,358077093312474,DON POLLO TROPICAL SAC,Active,Parked,4/8/2024 1:07:09 PM,11/12/2024 5:23:24 PM,11/12/2024 5:23:45 PM,Interoceanica Norte 1423 Av. Guillermo Sisley
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11A7,D5G-875,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429270,987463138,8951101632863467928,354514102550391,DON POLLO TROPICAL SAC,Active,Ignition OFF,4/27/2024 8:33:05 AM,11/14/2024 3:59:34 PM,11/14/2024 4:00:17 PM,"XW6J+HV Moyobamba, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11AE,S2H-875,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764386134,989163645,8951101630733548661,358077093311146,DON POLLO LORETO S.A.C.,Active,Parked,4/8/2024 1:00:53 PM,11/14/2024 12:33:43 PM,11/14/2024 12:34:02 PM,"C. Las Azucenas 220, Iquitos 16007, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11AM,D1Y-845,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428967,980540388,895110163286346710,354514102530518,DON POLLO TROPICAL SAC,Active,Parked,5/11/2024 12:56:41 PM,11/13/2024 9:21:11 PM,11/13/2024 9:21:39 PM,"Fernando Belaunde Terry, Picota, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11AP,BFZ-906,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428943,972565759,8951101630842401570,354514102535228,DON POLLO LORETO S.A.C.,Active,Parked,4/16/2024 7:50:24 AM,11/14/2024 3:37:14 PM,11/14/2024 3:37:31 PM,"6M2W+2M Iquitos, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Renting,11J7,B9Z-713,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-11J7,997431408,8951101632784311692,868574042435391,DON POLLO LA LIBERTAD SAC,Active,Idle - Stop,4/19/2024 7:17:53 AM,11/14/2024 4:01:26 PM,11/14/2024 4:01:36 PM,"FJ3M+Q7 Puerto Malabrigo, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11JA,B3J-877,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-11JA,997370362,8951101632345407229,868574042441175,DON POLLO LA LIBERTAD SAC,Active,Drive,4/18/2024 11:20:27 AM,11/14/2024 4:01:38 PM,11/14/2024 4:02:20 PM,"CJQ4+RH Puerto Malabrigo, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11JD,C6Z-359,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-11JD,997368815,8951101630620976561,868574042438874,DON POLLO LA LIBERTAD SAC,Active,Power OFF,4/18/2024 11:22:55 AM,11/5/2024 10:46:58 PM,11/5/2024 10:47:19 PM,"Panamericana Nte., Pacasmayo, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Renting,11JF,B5X-714,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-11JF,997373764,8951101632630671950,868574042449533,DON POLLO LA LIBERTAD SAC,Active,Drive,4/18/2024 11:23:11 AM,11/14/2024 4:01:20 PM,11/14/2024 4:02:16 PM,249 Avenida Enrique Valenzuela
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11JG,S1I-909,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-0YZZ,997375713,8951101630620976777,868574042441928,DON POLLO LA LIBERTAD SAC,Active,Parked,4/18/2024 11:19:09 AM,11/14/2024 3:56:13 PM,11/14/2024 3:57:36 PM,6742FMG3+22
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Renting,11JJ,AER-799,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-11JJ,997373700,8951101232023139762,868574042435458,DON POLLO LA LIBERTAD SAC,Active,Parked,4/18/2024 11:23:58 AM,11/14/2024 3:07:21 PM,11/14/2024 3:08:27 PM,"HFJ4+XJ Pacasmayo, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11JK,B5U-720,Queclink GV55W,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-11JK,997373714,8951101632046404459,868574042449814,DON POLLO LA LIBERTAD SAC,Active,Power OFF,4/18/2024 11:23:32 AM,9/22/2024 1:47:10 PM,9/22/2024 1:47:51 PM,"HFM4+2J Pacasmayo, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Temp. Sensor, Panic Button,",PLAN PROFESIONAL,Client,11R9,REEFER L4-MEDIO,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,29.99,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764385773,972552898,8951101630842401067,358077093354203,VICTORIA LOGISTICS EIRL,Active,Parked,4/8/2024 1:04:14 PM,9/7/2024 4:49:59 PM,9/7/2024 4:50:06 PM,1590 Jiron Martinez de Compagñon y Bujanda 1585 Jiron Martinez de Compagñon y Bujanda Vía sin nombre
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11RA,D8H-859,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429112,987458811,8951101632863467696,354514102528637,DON POLLO TROPICAL SAC,Active,Parked,4/23/2024 9:13:49 AM,11/14/2024 3:47:13 PM,11/14/2024 3:47:27 PM,"Fernando Belaunde Terry, Picota, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11RB,BFM-768,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429253,972566810,8951101630842401638,354514102549773,DON POLLO LORETO S.A.C.,Active,Ignition OFF,4/16/2024 7:50:35 AM,11/14/2024 4:01:20 PM,11/14/2024 4:01:35 PM,"6M2W+4H Iquitos, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11RK,S1X-925,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429150,987460225,8951101632863467787,354514102545383,DON POLLO TROPICAL SAC,Active,Parked,4/26/2024 11:22:39 AM,11/14/2024 2:08:30 PM,11/14/2024 2:08:42 PM,"Unnamed Road, Lamas, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Temp. Sensor, Panic Button,",PLAN PROFESIONAL,Client,11RP,REEFER V2-MEDIO,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764385736,972553022,8951101630842401075,358077093312086,VICTORIA LOGISTICS EIRL,Active,POWER UP,4/8/2024 1:01:45 PM,11/1/2024 5:58:19 AM,11/14/2024 3:29:28 PM,"Pe-5n Km 300, Yambrasbamba, Bongara, Amazonas, Perú"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11RQ,S1I-912,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429254,987459131,8951101632863467720,354514102549757,DON POLLO TROPICAL SAC,Active,Drive,4/23/2024 5:29:58 AM,11/14/2024 4:01:23 PM,11/14/2024 4:02:08 PM,"Pe-5n Km 670, Buenos Aires, Picota, San Martín, Perú"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11RR,A3I-811,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429249,972566820,8951101630842401646,354514102549765,DON POLLO LORETO S.A.C.,Active,Parked,4/15/2024 8:08:59 AM,11/14/2024 1:32:52 PM,11/14/2024 1:33:26 PM,"4MM5+W9 Varillal, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11RX,S2H-877,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428347,966373582,895110163087459708,354514102393859,DON POLLO LORETO S.A.C.,Active,Travel Stop,4/8/2024 1:00:28 PM,11/14/2024 4:01:32 PM,11/14/2024 4:02:03 PM,"4MP2+GR Varillal, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11S0,BTW-833,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429110,987461199,8951101632863467829,354514102406503,DON POLLO TROPICAL SAC,Active,Parked,4/28/2024 2:14:45 PM,11/14/2024 2:22:07 PM,11/14/2024 2:22:33 PM,"XW4Q+J5 Moyobamba, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Temp. Sensor, Panic Button,",PLAN PROFESIONAL,Client,11S5,REEFER V1-PUERTA,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,29.99,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764385726,972554053,8951101630842401125,358077092811625,VICTORIA LOGISTICS EIRL,Active,Parked,4/8/2024 1:03:19 PM,5/24/2024 1:33:15 AM,5/24/2024 1:33:43 AM,"GJ2G+MW5, Tarapoto 22201, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11S6,BKR-881,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429260,987459140,8951101632863467738,354514102543701,DON POLLO TROPICAL SAC,Active,Parked,4/23/2024 5:31:58 AM,11/13/2024 7:20:43 PM,11/13/2024 7:21:14 PM,Interoceanica Norte 1423 Av. Guillermo Sisley
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11S7,C0T-902,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428851,972566864,8951101630842401653,354514102529304,DON POLLO LORETO S.A.C.,Active,Parked,4/16/2024 7:48:41 AM,11/14/2024 3:13:49 PM,11/14/2024 3:15:07 PM,"2HVV+65 Varillal, Peru"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11SG,VBK-728,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429111,986295173,8951101632863468306,354514102409721,DON POLLO TROPICAL SAC,Active,Parked,4/29/2024 9:14:27 AM,11/14/2024 3:14:37 PM,11/14/2024 3:15:07 PM,"Via Principal Km 482, Calzada, Moyobamba, San Martín, Perú"
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Temp. Sensor, Panic Button,",PLAN PROFESIONAL,Client,11SL,REEFER L4-PUERTA,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764385596,972552321,8951101630842401059,358077093380414,VICTORIA LOGISTICS EIRL,Active,Parked,4/8/2024 1:03:46 PM,9/7/2024 4:39:59 PM,9/7/2024 4:40:32 PM,1590 Jiron Martinez de Compagñon y Bujanda 1585 Jiron Martinez de Compagñon y Bujanda Vía sin nombre
TSO Mobile Peru,DON POLLO TROPICAL SAC,20450497950,20450497950,"Panic Button,",PLAN PROFESIONAL,Client,11SM,S1I-839,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,15.26,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429119,987459235,8951101632863467746,354514102531979,DON POLLO TROPICAL SAC,Active,Travel Stop,4/23/2024 10:28:34 AM,11/14/2024 4:01:06 PM,11/14/2024 4:02:12 PM,"Av Via De Evitamiento, La Banda De Shilcayo, San Martin, San Martín, Perú"
