,IMEI,Unit Type,Unit,Unit ID
1311,868574042726278,Queclink GV55W,KEN064,0ZCH
1312,868574042742184,Queclink GV55W,KAX19G,0ZG0
1313,868574042746409,Queclink GV55W,LHS13F,0ZG2
1314,868574042845128,Queclink GV55W,NPX949,15J6
1315,868574042848619,Queclink GV55W,186AFP,15KW
1316,868574042928643,Queclink GV55W,184AFP,15KX
1317,868574042931514,Queclink GV55W,196AFW,15KY
1318,868574042857487,Queclink GV55W,ZONGSHEN,15NH
1319,868574042910872,Queclink GV55W,199AFW,15O8
1320,868574042636287,Queclink GV55W,GFN650,0JHC
1321,868574042604715,Queclink GV55W,NMK974,0X1I
1322,868574042609045,Queclink GV55W,NPL445,0X1U
1323,868574042751474,Queclink GV55W,LRK559,0XFJ
1324,868574042396221,Queclink GV55W,NGT853,0XK1
1325,868574042747498,Queclink GV55W,KUT689,0Z9T
1326,868574042714464,Queclink GV55W,NGW537,0ZHE
1327,868574042659909,Queclink GV55W,GIK871,12GF
1328,868574042787601,Queclink GV55W,FJX060,14CX
1329,868574042783154,Queclink GV55W,KUT962,14CZ
1330,868574042792346,Queclink GV55W,GTL418,14D0
1331,868574042914395,Queclink GV55W,JYV781,14D3
1332,868574042880653,Queclink GV55W,ENY115,14D5
1333,868574042796347,Queclink GV55W,GFO299,14D7
1334,868574042784301,Queclink GV55W,GTK413,14D8
1335,868574042920574,Queclink GV55W,LIK336,14DI
1336,868574042918743,Queclink GV55W,FIZ755,14DJ
1337,868574042787825,Queclink GV55W,GHZ761,14DK
1338,354514101454660,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000, NHW371,S549
1339,868574042661822,Queclink GV55W,ESZ442,0X21
1340,868574042630702,Queclink GV55W,SY003CE0112K8,12P9
1341,352556102948218,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,SY021NCCT8258,0UQL
1342,868574042759857,Queclink GV55W,R-17668,0XGY
1343,868574042732367,Queclink GV55W,R-28329,12G3
1344,351628098673620,CalAmp 2630 - 3G - LMU2631H-H000-G1000,FSW022 PU,0I0K
1345,6B301GRD,VidFleet 4K,LGL675 VF,11D8
1346,354514102534353,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,ETT651,12LS
1347,354514102371921,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,LUL650,12NB
1348,354514102533629,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,NOW880 PU,12NN
1349,354514102535202,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,LGL675,12NZ
1350,354514102534668,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,NOX005,12PH
1351,6B301AJQ,VidFleet 4K,ETT651 VF,145W
1352,6B301ALY,VidFleet 4K,LUL650 VF,147Y
1353,6B301AYP,VidFleet 4K,NOW880 VF,14AB
1354,6B301B7A,VidFleet 4K,FSW022 VF,14B0
1355,868574042895321,Queclink GV55W,LNX848,14L1
1356,868574042434493,Queclink GV55W,LZR915,0XCQ
1357,868574042895255,Queclink GV55W,TDZ611,13PV
1358,868574042903356,Queclink GV55W,TDZ602,13PW
1359,868574042782065,Queclink GV55W,SY036CE0639K8,13J8
1360,868574042721360,Queclink GV55W,KMTW 70629,0ZIT
1361,868574042785555,Queclink GV55W,SW9363CEM0518,13JJ
1362,868574042607544,Queclink GV55W,WLR126,05VA
1363,868574042732151,Queclink GV55W,GKV706,0ZC8
1364,868574042879697,Queclink GV55W,SXT494,14EC
1365,868574042788393,Queclink GV55W,TAX733,14ED
1366,868574041242657,Queclink GV55W,SMG839,14G5
1367,868574042395942,Queclink GV55W,SXS947,14G6
1368,868574042842919,Queclink GV55W,XKE102,14NX
1369,868574042848353,Queclink GV55W,SMG861,15J0
1370,868574042925755,Queclink GV55W,TAX672,15JC
1371,868574042845722,Queclink GV55W,SXT493,15P2
1372,868574042747522,Queclink GV55W,LUX103,0ZDG
1373,868574042680616,Queclink GV55W,ETM552,0ZGT
1374,868574042783394,Queclink GV55W,MI698975,12R3
1375,868574042909460,Queclink GV55W,NUU605,15AL
1376,868574042919667,Queclink GV55W,NHO056,14M1
1377,868574042449665,Queclink GV55W,VKK846,772Y
1378,868574042441670,Queclink GV55W,GFP474,N341
1379,868574042607031,Queclink GV55W,SY007CD5101K8,12GK
1380,868574042890637,Queclink GV55W,UFY661,14PC
1381,868574042867965,Queclink GV55W,LCO584,14PD
1382,868574042671391,Queclink GV55W,UYX246,0ZFK
1383,868574042896774,Queclink GV55W,XVK967,15AU
1384,6B301AX8,VidFleet 4K,ESU260 VF-EL AGUILA,14AL
1385,868574042655170,Queclink GV55W,HITACHI 5118,12F3
1386,868574042641550,Queclink GV55W,HITACHI 5129,12FD
1387,868574042763776,Queclink GV55W,CATERPILLAR 2080,12FE
1388,868574042680657,Queclink GV55W,CATERPILLAR 5377,12FF
1389,868574042783253,Queclink GV55W,EXCAVADORA 3869,13E4
1390,868574042784111,Queclink GV55W,EXCAVADORA 1537,13EI
1391,868574042788229,Queclink GV55W,EXCAVADORA 1690,13EL
1392,868574042905021,Queclink GV55W,CATERPILLAR2986,15EP
1393,868574042888508,Queclink GV55W,HITACHI6330,15FK
1394,868574042920426,Queclink GV55W,HITACH5968,15FL
1395,868574042867387,Queclink GV55W,HITACHI ZX120,15FM
1396,868574042922281,Queclink GV55W,CATERPILLAR7702,15FN
1397,868574042918693,Queclink GV55W,CATERPILLAR7272,15FO
1398,868574042890652,Queclink GV55W,HITACHI5992,15FV
1399,868574042899356,Queclink GV55W,HYUNDAI1198,15FW
1400,868574042888664,Queclink GV55W,HITACHI7516,15FX
1401,868574042914734,Queclink GV55W,EXCAVATORZX70,15G6
1402,863457051939740,Queclink GL 300W,SY007SCD31608,S216
1403,6B301AM0,VidFleet 4K,MAQUINA VF,11D5
1404,868574042727086,Queclink GV55W,WCK145,0Z9E
1405,868574042755434,Queclink GV55W, SRN064,12GV
1406,354514101243303,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,IRZ921,0MKI
1407,354514102545862,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,WGH496,0NMO
1408,352556102034910,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,JTY125,0UBY
1409,358077092213053,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,SLK015,0WAA
1410,868574042660766,Queclink GV55W,SSX36G,12FK
1411,868574042659826,Queclink GV55W,FXV81F,12G4
1412,868574042709324,Queclink GV55W,DZI12E,12O8
1413,868574042862677,Queclink GV55W,IRZ933,14CA
1414,868574042785423,Queclink GV55W,IRZ934,14DM
1415,868574042886296,Queclink GV55W,IRZ928,14EK
1416,868574042782099,Queclink GV55W,WOX910,14EL
1417,868574042794094,Queclink GV55W,DER81E,14F1
1418,868574042839071,Queclink GV55W,EXJ45F,14J2
1419,868574042839535,Queclink GV55W,CTI05F,14J4
1420,868574042881131,Queclink GV55W,SUW96E,14JC
1421,868574042874789,Queclink GV55W,DEQ89E,14JG
1422,868574042894878,Queclink GV55W,BNY76F,14MB
1423,868574042889688,Queclink GV55W,WZL30F,14NT
1424,868574042862354,Queclink GV55W,WOP66E,14NW
1425,6B301GSK,VidFleet 4K,WOZ063 VF,14U0
1426,868574042877386,Queclink GV55W,DFH66E,15AW
1427,868574042863659,Queclink GV55W,TJR322,15J8
1428,868574042915590,Queclink GV55W,GKV885,15JA
1429,868574042908637,Queclink GV55W,IRZ919,15JH
1430,868574042908736,Queclink GV55W,KZV900,15JK
1431,868574042920830,Queclink GV55W,WGV552,15JL
1432,868574042910997,Queclink GV55W,WOX908,15JM
1433,868574042907373,Queclink GV55W,YTV70E,15K9
1434,868574042931506,Queclink GV55W,AAN99G,15KH
1435,6B301GHP,VidFleet 4K,JTY125 VF,15RD
1436,354514102549930,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,UZC805,M408
1437,868574042908868,Queclink GV55W,CATERPILLAR426,15OZ
1438,868574042752902,Queclink GV55W,TRJ193,12GH
1439,358077091131801,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,XME019,0O8B
1440,358077093348221,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,WHO 689,0WYG
1441,358077093311344,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,SMI 935,0X2S
1442,358077093335798,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,WNN653,0Y3D
1443,358077093191746,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,SXX 144,0Y3Y
1444,358077093353924,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,GQV636,0Y5N
1445,358077093174429,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,XME 022,0Y6W
1446,868574042743992,Queclink GV55W,LMY409,0ZGZ
1447,359369090034170,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,SL9563CC01518,0RDT
1448,354514102531375,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,XVU477 TMP,0VM8
1449,358077093352165,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,WGY089,0WDV
1450,354514101231522,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,WGY089 TMP,0ZJD
1451,354514101467902,CalAmp 2630 - 3G - LMU2631H-H000-G1000,XVU477,158V
1452,868574042778121,Queclink GV55W,CAT 246C-2,12FO
1453,868574042660865,Queclink GV55W,CAT 246C-1,12FP
1454,868574042688973,Queclink GV55W,CAT 236D-6,12HQ
1455,868574042757331,Queclink GV55W,TJR112 ,05WA
1456,868574042773874,Queclink GV55W,TJQ907 ,07V0
1457,868574042752324,Queclink GV55W,EST571,09N1
1458,868574042661921,Queclink GV55W,SXG825,0O1R
1459,868574042744198,Queclink GV55W,ESU646,0ZJ3
1460,868574042655519,Queclink GV55W,TJR431 ,T829
1461,868574042607130,Queclink GV55W,TJR049,T846
1462,868574042711395,Queclink GV55W,SY013CD1908K8,0D20
1463,352556102758005,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,SY021NCCT8218,0UR3
1464,868574042921564,Queclink GV55W,Jetta,14MA
1465,868574042007562,Queclink GV55W,RETROEXCAVADORA,12KP
1466,868574042422605,Queclink GV55W,SY013CCD16378,0XCK
1467,352556102181893,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,RETROEXCAVADORA 410J,0UD4
1468,352556102950297,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,SY003ACD21678,0XTO
1469,868574042439609,Queclink GV55W,MINIEXCAVADORAHT10,0ITU
1470,868574042786363,Queclink GV55W,4063,13DM
1471,868574042787171,Queclink GV55W,4061,13DR
1472,868574042783782,Queclink GV55W,4060,13DX
1473,868574042783220,Queclink GV55W,4062,13DZ
1474,868574042786413,Queclink GV55W,4064,13E0
1475,868574042787296,Queclink GV55W,TTV207,12QQ
1476,868574042893615,Queclink GV55W,AIRMAN PDSF375DP-6B5,15MM
1477,868574042650635,Queclink GV55W,LDG767,05UN
1478,868574042411863,Queclink GV55W,LXS657,0XIY
1479,868574041281440,Queclink GV55W,LRR623,0WJ5
1480,868574042713797,Queclink GV55W,GZP777,12MG
1481,868574042864418,Queclink GV55W,CATERPILLAR320D,14KC
1482,868574042911276,Queclink GV55W,CATERPILAR5596,14MN
1483,868574042732466,Queclink GV55W,WNM098,0ZC4
1484,868574042751045,Queclink GV55W,NHR351,0ZC5
1485,359394056289378,GenX 656BV,WHW307,03XM
1486,359394056289915,GenX 656BV,EOJ19C,601L
1487,868574042725932,Queclink GV55W,SY013CD1915K8,0CKZ
1488,868574042928635,Queclink GV55W,UQG760,15EN
1489,868574042458609,Queclink GV55W,CRV546,C25E
1490,868574042444013,Queclink GV55W,ZAP999,0XOC
1491,868574042617386,Queclink GV55W,LFL135,12FA
1492,868574042838966,Queclink GV55W,IUZ295,14P2
1493,868574042919402,Queclink GV55W,WDL690,15EO
1494,868574042924501,Queclink GV55W,WMV556,15ET
1495,868574042924352,Queclink GV55W,ESY672,15EV
1496,868574042713219,Queclink GV55W,SY007CD5115K8,12FU
1497,357520074883196,GenX 5P,0AVD,0AVD
1498,868574042744065,Queclink GV55W,S2-M007693-0ZKE,0T4A
1499,357207057867640,CalAmp TTU 1210 - 2G - TTU12G400-NMX04,12IJ,12IJ
1500,,Queclink GV55W,12IL,12IL
1501,352556102741167,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,12IR,12IR
1502,358014097770654,GenX 5P,12JS,12JS
1503,12JY,Queclink GV55W,12JY,12JY
1504,357520071083121,Queclink GV55W,12RG,12RG
1505,868574042786595,Queclink GV55W,14FA,14FA
1506,868574042858790,Queclink GV55W,15AO,15AO
1507,868574042890165,Queclink GV55W,15AQ,15AQ
1508,357520071097030,GenX 656BV,15AZ,15AZ
1509,357520071985226,GenX 656BV,15FJ,15FJ
1510,868574042925946,Queclink GV55W,15FP,15FP
1511,868574042908413,Queclink GV55W,15FQ,15FQ
1512,359315072172942,GenX 656BV,15FY,15FY
1513,868574042870084,Queclink GV55W,LJV284,15FH
1514,868574042910336,Queclink GV55W,SRM732,15P1
1515,868574042927991,Queclink GV55W,TRJ079,15P4
1516,868574042927504,Queclink GV55W,LJT124,15PB
1517,357520076400981,GenX 656BV,CAT320D,0E97
1518,358014098140436,GenX 5P,CAT D4G,0MUD
1519,358077092369541,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Hyundai R220,0RN5
1520,352556102329096,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CAT D6R,0U0O
1521,352556102442154,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,HITACHI-3,0U0R
1522,352556102754343,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Jhon Deere 200,0UYQ
1523,868574041939500,Queclink GV55W,HITACHI ZX60USB-3F,0WB1
1524,863457051934931,Queclink GV300W,SY013CCD17238,604I
1525,868574042845730,Queclink GV55W,SZQ072,15L5
1526,868574042409263,Queclink GV55W,LXS882,0XKX
1527,354514102328392,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,LXS880,12N7
1528,354514102540210,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,LXS881,12N9
1529,354514101220509,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,LXS749,13EQ
1530,868574042849286,Queclink GV55W,EXCAVADORA 0517,14KS
1531,868574042438304,Queclink GV55W,EYX868,14G2
1532,868574041322251,Queclink GV55W,WMY781,14G3
1533,6B301ASL,VidFleet 4K,TRACTOCAMIÓN NHR 944,13T7
1534,868574042797899,Queclink GV55W,HOLLAND3167,13IH
1535,868574042895172,Queclink GV55W,ETL491,14EA
1536,868574042605746,Queclink GV55W,GKO998,04A3
1537,868574042632849,Queclink GV55W,LCN346,0XFE
1538,868574042659982,Queclink GV55W,SPV187,0XOU
1539,868574042628508,Queclink GV55W,TAT980,0Z88
1540,868574042760988,Queclink GV55W,WNN271,0Z8D
1541,868574042639216,Queclink GV55W,NHT897,07T9
1542,868574042608104,Queclink GV55W,NHT898,0ZGJ
1543,868574042863949,Queclink GV55W,UYZ453,15AR
1544,868574042924998,Queclink GV55W,BOMBA ZIFA,15AS
1545,868574042607304,Queclink GV55W,JVZ759,0XHG
1546,868574042745542,Queclink GV55W,NGT691,0Z8V
1547,868574042741483,Queclink GV55W,LTS934,0Z9J
1548,868574042741574,Queclink GV55W,JOR289,0ZCK
1549,868574042746136,Queclink GV55W,JYX524,0ZE0
1550,354514101466490,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,SWI85G,12HU
1551,868574042762158,Queclink GV55W,SY007CD5113K8,12GL
1552,868574042626163,Queclink GV55W,SY007CEP281K8,12MM
1553,352556102750390,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,KOMATSUPC200LC-8,0XR7
1554,868574042786645,Queclink GV55W,TKJ149,13QO
1555,868574042652797,Queclink GV55W,HITACHI 2339,09N7
1556,868574042657598,Queclink GV55W,HITACHI 3217,0ATC
1557,868574042742317,Queclink GV55W,CAT03 20DJZBD00372,0ZDV
1558,868574042735436,Queclink GV55W,HCM1U100K00255138,0ZEA
1559,868574042749270,Queclink GV55W,80756,0ZEM
1560,868574042732441,Queclink GV55W,HCM1U100H00224218,0ZEN
1561,868574042745781,Queclink GV55W,H22090602S,0ZEO
1562,868574042750948,Queclink GV55W,H22090536S,0ZEW
1563,868574042675038,Queclink GV55W,HYUNDAI 2287,12FC
1564,868574042604871,Queclink GV55W,HYUNDAI 3379,12FH
1565,868574042660667,Queclink GV55W,HITACHI 2627,12FI
1566,868574042671532,Queclink GV55W,CATERPILLAR 7178,12FR
1567,868574042660022,Queclink GV55W,HITACHI 0649,12GZ
1568,868574042760087,Queclink GV55W,HITACHI 1863,12H0
1569,868574041969234,Queclink GV55W,EXCAVADORA 3285,12KV
1570,868574041275681,Queclink GV55W,EXCAVADORA 0971 ,12KY
1571,868574042628839,Queclink GV55W,EXCAVADORA 8839,12MB
1572,868574042689930,Queclink GV55W,EXCAVADORA 9930,12MN
1573,868574042799960,Queclink GV55W,EXCAVADORA LG01-H504,12QG
1574,868574042785258,Queclink GV55W,EXCAVADORA 0799,13HZ
1575,868574042797931,Queclink GV55W,EXCAVADORA 1270,13I1
1576,868574042793591,Queclink GV55W,EXCAVADORA 108S,13I3
1577,868574042784335,Queclink GV55W,EXCAVADORA 8160,13I6
1578,868574042789821,Queclink GV55W,EXCAVADORA 7990,13I7
1579,868574042784905,Queclink GV55W,EXCAVADORA 9372,13I8
1580,868574042788807,Queclink GV55W,EXCAVADORA 512S,13I9
1581,868574042792429,Queclink GV55W,EXCAVADORA 7627,13ID
1582,868574042794219,Queclink GV55W,EXCAVADORA 1823,13IM
1583,868574042785050,Queclink GV55W,EXCAVADORA H22L90184,13IQ
1584,868574042789730,Queclink GV55W,EXCAVADORA 484S,13IU
1585,868574042868286,Queclink GV55W,KX155-3SZ,13PS
1586,868574042787189,Queclink GV55W,EXCAVADORA 80935,13PT
1587,868574042903307,Queclink GV55W,EXCAVADORA 60040,13PU
1588,868574042782057,Queclink GV55W,EXCAVADORA 80219,13Q1
1589,868574042916473,Queclink GV55W,CATERPILLAR 1390,14IC
1590,868574042897988,Queclink GV55W,EXCAVADORA 8285,14IE
1591,868574042876974,Queclink GV55W,EXCAVADORA 9528,14IF
1592,868574042862255,Queclink GV55W,EXCAVADORA 0275S,14IL
1593,868574042903455,Queclink GV55W,EXCAVADORA 7235,14IR
1594,868574042916903,Queclink GV55W,EXCAVADORA 0162S ,14IS
1595,868574042918024,Queclink GV55W,EXCAVADORA 3265,14IV
1596,868574042875877,Queclink GV55W,Excavadora1123,14O6
1597,868574042883426,Queclink GV55W,EXCAVADORA0331,14O7
1598,868574042689013,Queclink GV55W,HITACHI 7108,S443
1599,868574042633078,Queclink GV55W,HITACHI 5262,U926
1600,868574042615588,Queclink GV55W,CAT00D8TCJ8B02655,0CYW
1601,359369090621299,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,SY0307CB08558,0PY7
1602,868574042891130,Queclink GV55W,LWU087,14HS
1603,868574042925862,Queclink GV55W,113AFX,15MX
1604,868574042923107,Queclink GV55W,AZNB12590,15MN
1605,868574042927116,Queclink GV55W,BOBCAT S185,14CM
1606,868574042927033,Queclink GV55W,HITACHI 0056,14CR
1607,868574042696489,Queclink GV55W,SANY SSR120C-10,487S
1608,868574041973467,Queclink GV55W,JZM075,0WA6
1609,868574042770730,Queclink GV55W,JZK901,0WZO
1610,868574042606520,Queclink GV55W,KNS046,0XEL
1611,868574042740345,Queclink GV55W,LYZ716,0XF2
1612,868574042658489,Queclink GV55W,NFT178,0Z83
1613,868574042733381,Queclink GV55W,JFW593,0Z8Q
1614,868574042734868,Queclink GV55W,JZK331,0ZBX
1615,868574042733290,Queclink GV55W,LZK682,0ZCX
1616,868574042595160,Queclink GV55W,LZK542,0ZGO
1617,868574042622188,Queclink GV55W,LYZ720,12HK
1618,868574042585781,Queclink GV55W,LZK689,12HL
1619,868574042741814,Queclink GV55W,JZM458,12HN
1620,868574042681960,Queclink GV55W,LZK690,12HR
1621,868574042784483,Queclink GV55W,CATERPILLAR 1199,13QB
1622,868574042406632,Queclink GV55W,LKN246,0VTO
1623,868574042410295,Queclink GV55W,JYM689 ,0XI8
1624,868574042747985,Queclink GV55W,TOR117,0Z96
1625,868574042746607,Queclink GV55W,SY007C5513K8,12HM
1626,868574042903703,Queclink GV55W,SY007CEQ589K8,14HT
1627,868574042694567,Queclink GV55W,KYT481,12ML
1628,868574042784491,Queclink GV55W,KPS296,13Q0
1629,868574042640255,Queclink GV55W,SY007SCD35818,0ZD0
1630,863457051701975,Queclink GV300W,SY013CCD17178,830E
1631,868574042783295,Queclink GV55W,DYNAPAC 0528,12PV
1632,868574042785472,Queclink GV55W,GALION 12862126,12Q4
1633,868574042746995,Queclink GV55W,CATERPILLAR 2231,0Z98
1634,868574042787494,Queclink GV55W,EXCAVADORA 0438,13HT
1635,868574042597208,Queclink GV55W,JSQ040,12M2
1636,868574042694005,Queclink GV55W,TSS800,12M3
1637,868574042661269,Queclink GV55W,MVP940,12MF
1638,868574042649504,Queclink GV55W,SY007CD5528K8,12FB
1639,868574042783634,Queclink GV55W,SY024CEM293S8,13JV
1640,868574042451497,Queclink GV55W,SCH686,0VSL
1641,868574042747241,Queclink GV55W,HITACHI7132,0ZAC
1642,868574042741988,Queclink GV55W,HITACHI9253,0ZFG
1643,868574042784822,Queclink GV55W,HITACHI ZX200LC-3,12RE
1644,354514102534346,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,TGU416,02TM
1645,354514102345826,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CPQ844,02YY
1646,354514102338383,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,320D2,03KO
1647,354514102530716,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,MINICARGADOR BOBCAT,03L5
1648,358077093347033,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,COK639,0YAF
1649,354514102531391,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,SRL749,11BX
1650,354514102533447,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,TJX447,11BZ
1651,354514102528652,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CAT 0236B,11CK
1652,354514102530450,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CBB696,11CL
1653,868574042726252,Queclink GV55W,TDL584 CASTILLA,05UF
1654,868574042395504,Queclink GV55W,WPK633riopaila,14G7
1655,868574042045034,Queclink GV55W,TJV781RISARALDA,14K3
1656,868574042841895,Queclink GV55W,TRM025RIOPAILA,15BU
1657,868574042872916,Queclink GV55W,TUL562RIOPAILA,15BY
1658,868574042850706,Queclink GV55W,TDK954RIOPAILA,15BZ
1659,868574042845391,Queclink GV55W,ZNM974riopaila,15C6
1660,868574042858758,Queclink GV55W,WDM283LLANOS,15C7
1661,868574042870134,Queclink GV55W,TDL580RIOPAILA,15D4
1662,868574042931522,Queclink GV55W,TUL568RIOPAILA,15DL
1663,868574042845318,Queclink GV55W,WDM270RIOPAILA,15EU
1664,868574042862271,Queclink GV55W,WDM284riopaila,15F6
1665,868574042868534,Queclink GV55W,WDM272LOS LLANOS,15F7
1666,868574042908231,Queclink GV55W,TDL587RIOPAILA,15F9
1667,868574042920194,Queclink GV55W,ZNM975riopaila,15FC
1668,868574042916481,Queclink GV55W,WPK628riopaila/ TURB,15HR
1669,868574042914791,Queclink GV55W,TRM032CASTILLA,15HZ
1670,868574042908793,Queclink GV55W,ZNM941CASTILLA,15I6
1671,868574042924436,Queclink GV55W,KDW525RIOPAILA/CAMIO,15I7
1672,868574042928601,Queclink GV55W,WDM282LLANOS,15I8
1673,868574042903059,Queclink GV55W,WPK640CASTILLA/TURBO,15I9
1674,868574042915558,Queclink GV55W,WPK645 INCAUCA,15IA
1675,868574042917455,Queclink GV55W,TDL588CASTILLA,15IB
1676,868574042913959,Queclink GV55W,WDM268LLANOS,15IC
1677,868574042904222,Queclink GV55W,WDL101CASTILLA/TURBO,15ID
1678,868574042901889,Queclink GV55W,WDM271CASTILLA,15IE
1679,868574042904925,Queclink GV55W,WDM281INCAUCA,15IF
1680,868574042920210,Queclink GV55W,KBY321CASTIL/CAMIONE,15IK
1681,868574042891346,Queclink GV55W,TDL582iRIOPAILA,15P7
1682,868574042439385,Queclink GV55W,SY003CE0111K8,0VRV
1683,868574042920095,Queclink GV55W,UFJ860,15HU
1684,868574042931290,Queclink GV55W,UFK372,15JE
1685,352556102309700,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,PAJARITA 1,0U9X
1686,868574042790316,Queclink GV55W,PAJARITA310J-2879,13E3
1687,352556102769184,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,CATERPILLAR232D,0XA8
1688,868574042755962,Queclink GV55W,CAT 232D3,12GT
1689,868574042903042,Queclink GV55W,MAQUINARIA,15L0
1690,868574042895099,Queclink GV55W,EDU223,14NI
1691,359316071596735,GenX 656BV,EXCAVADORAR220LC/336,02WY
1692,868574042786959,Queclink GV55W,SBV430,13E6
1693,868574042888979,Queclink GV55W,CAR312,14NJ
1694,868574042929252,Queclink GV55W,WEO487,15JN
1695,868574042732946,Queclink GV55W,LRW572,0ZAH
1696,352556102171886,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,SBK268,0MY1
1697,868574042689591,Queclink GV55W,SY007CEP280K8,12LN
1698,868574042928692,Queclink GV55W,STY242,15MJ
1699,868574042750021,Queclink GV55W,SY007SCD35858,0ZDF
1700,868574042584099,Queclink GV55W,YHL156,0ZFS
1701,353161071486669,GenX 651B,IZM866,999D
1702,868574042925086,Queclink GV55W,KOBELCO 7045,14EE
1703,352556102901506,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,SY003ACD21688,0XU5
1704,868574042924089,Queclink GV55W,CONTI GT,15MU
1705,868574042797808,Queclink GV55W,EXCAVADORA 0689,13JA
1706,868574042585252,Queclink GV55W,SY013CD1919K8,0FT7
