,Unit,Unit ID,Unit Type,IMEI
1304,KAX18G,0ZBG,Queclink GV55W,868574042750484
1305,GYB38F,0ZBI,Queclink GV55W,868574042728381
1306,LHS14F,0ZBP,Queclink GV55W,868574042734421
1307,091AFG,0ZBU,Queclink GV55W,868574042746532
1308,NHR458,0ZBV,Queclink GV55W,868574042746565
1309,JKU622,0ZCE,Queclink GV55W,868574042745500
1310,WLQ604,0ZCF,Queclink GV55W,868574042742044
1311,KEN064,0ZCH,Queclink GV55W,868574042726278
1312,KAX19G,0ZG0,Queclink GV55W,868574042742184
1313,LHS13F,0ZG2,Queclink GV55W,868574042746409
1314,NPX949,15J6,Queclink GV55W,868574042845128
1315,186AFP,15KW,Queclink GV55W,868574042848619
1316,184AFP,15KX,Queclink GV55W,868574042928643
1317,196AFW,15KY,Queclink GV55W,868574042931514
1318,ZONGSHEN,15NH,Queclink GV55W,868574042857487
1319,199AFW,15O8,Queclink GV55W,868574042910872
1320,GFN650,0JHC,Queclink GV55W,868574042636287
1321,NMK974,0X1I,Queclink GV55W,868574042604715
1322,NPL445,0X1U,Queclink GV55W,868574042609045
1323,LRK559,0XFJ,Queclink GV55W,868574042751474
1324,NGT853,0XK1,Queclink GV55W,868574042396221
1325,KUT689,0Z9T,Queclink GV55W,868574042747498
1326,NGW537,0ZHE,Queclink GV55W,868574042714464
1327,GIK871,12GF,Queclink GV55W,868574042659909
1328,FJX060,14CX,Queclink GV55W,868574042787601
1329,KUT962,14CZ,Queclink GV55W,868574042783154
1330,GTL418,14D0,Queclink GV55W,868574042792346
1331,JYV781,14D3,Queclink GV55W,868574042914395
1332,ENY115,14D5,Queclink GV55W,868574042880653
1333,GFO299,14D7,Queclink GV55W,868574042796347
1334,GTK413,14D8,Queclink GV55W,868574042784301
1335,LIK336,14DI,Queclink GV55W,868574042920574
1336,FIZ755,14DJ,Queclink GV55W,868574042918743
1337,GHZ761,14DK,Queclink GV55W,868574042787825
1338, NHW371,S549,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101454660
1339,ESZ442,0X21,Queclink GV55W,868574042661822
1340,SY003CE0112K8,12P9,Queclink GV55W,868574042630702
1341,SY021NCCT8258,0UQL,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102948218
1342,R-17668,0XGY,Queclink GV55W,868574042759857
1343,R-28329,12G3,Queclink GV55W,868574042732367
1344,FSW022 PU,0I0K,CalAmp 2630 - 3G - LMU2631H-H000-G1000,351628098673620
1345,LGL675 VF,11D8,VidFleet 4K,6B301GRD
1346,ETT651,12LS,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102534353
1347,LUL650,12NB,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102371921
1348,NOW880 PU,12NN,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102533629
1349,LGL675,12NZ,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102535202
1350,NOX005,12PH,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102534668
1351,ETT651 VF,145W,VidFleet 4K,6B301AJQ
1352,LUL650 VF,147Y,VidFleet 4K,6B301ALY
1353,NOW880 VF,14AB,VidFleet 4K,6B301AYP
1354,FSW022 VF,14B0,VidFleet 4K,6B301B7A
1355,LNX848,14L1,Queclink GV55W,868574042895321
1356,LZR915,0XCQ,Queclink GV55W,868574042434493
1357,TDZ611,13PV,Queclink GV55W,868574042895255
1358,TDZ602,13PW,Queclink GV55W,868574042903356
1359,SY036CE0639K8,13J8,Queclink GV55W,868574042782065
1360,KMTW 70629,0ZIT,Queclink GV55W,868574042721360
1361,SW9363CEM0518,13JJ,Queclink GV55W,868574042785555
1362,WLR126,05VA,Queclink GV55W,868574042607544
1363,GKV706,0ZC8,Queclink GV55W,868574042732151
1364,SXT494,14EC,Queclink GV55W,868574042879697
1365,TAX733,14ED,Queclink GV55W,868574042788393
1366,SMG839,14G5,Queclink GV55W,868574041242657
1367,SXS947,14G6,Queclink GV55W,868574042395942
1368,XKE102,14NX,Queclink GV55W,868574042842919
1369,SMG861,15J0,Queclink GV55W,868574042848353
1370,TAX672,15JC,Queclink GV55W,868574042925755
1371,SXT493,15P2,Queclink GV55W,868574042845722
1372,LUX103,0ZDG,Queclink GV55W,868574042747522
1373,ETM552,0ZGT,Queclink GV55W,868574042680616
1374,MI698975,12R3,Queclink GV55W,868574042783394
1375,NUU605,15AL,Queclink GV55W,868574042909460
1376,NHO056,14M1,Queclink GV55W,868574042919667
1377,VKK846,772Y,Queclink GV55W,868574042449665
1378,GFP474,N341,Queclink GV55W,868574042441670
1379,SY007CD5101K8,12GK,Queclink GV55W,868574042607031
1380,UFY661,14PC,Queclink GV55W,868574042890637
1381,LCO584,14PD,Queclink GV55W,868574042867965
1382,UYX246,0ZFK,Queclink GV55W,868574042671391
1383,XVK967,15AU,Queclink GV55W,868574042896774
1384,ESU260 VF-EL AGUILA,14AL,VidFleet 4K,6B301AX8
1385,HITACHI 5118,12F3,Queclink GV55W,868574042655170
1386,HITACHI 5129,12FD,Queclink GV55W,868574042641550
1387,CATERPILLAR 2080,12FE,Queclink GV55W,868574042763776
1388,CATERPILLAR 5377,12FF,Queclink GV55W,868574042680657
1389,EXCAVADORA 3869,13E4,Queclink GV55W,868574042783253
1390,EXCAVADORA 1537,13EI,Queclink GV55W,868574042784111
1391,EXCAVADORA 1690,13EL,Queclink GV55W,868574042788229
1392,CATERPILLAR2986,15EP,Queclink GV55W,868574042905021
1393,HITACHI6330,15FK,Queclink GV55W,868574042888508
1394,HITACH5968,15FL,Queclink GV55W,868574042920426
1395,HITACHI ZX120,15FM,Queclink GV55W,868574042867387
1396,CATERPILLAR7702,15FN,Queclink GV55W,868574042922281
1397,CATERPILLAR7272,15FO,Queclink GV55W,868574042918693
1398,HITACHI5992,15FV,Queclink GV55W,868574042890652
1399,HYUNDAI1198,15FW,Queclink GV55W,868574042899356
1400,HITACHI7516,15FX,Queclink GV55W,868574042888664
1401,EXCAVATORZX70,15G6,Queclink GV55W,868574042914734
1402,SY007SCD31608,S216,Queclink GL 300W,863457051939740
1403,MAQUINA VF,11D5,VidFleet 4K,6B301AM0
1404,WCK145,0Z9E,Queclink GV55W,868574042727086
1405, SRN064,12GV,Queclink GV55W,868574042755434
1406,IRZ921,0MKI,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,354514101243303
1407,WGH496,0NMO,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,354514102545862
1408,JTY125,0UBY,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,352556102034910
1409,SLK015,0WAA,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077092213053
1410,SSX36G,12FK,Queclink GV55W,868574042660766
1411,FXV81F,12G4,Queclink GV55W,868574042659826
1412,DZI12E,12O8,Queclink GV55W,868574042709324
1413,IRZ933,14CA,Queclink GV55W,868574042862677
1414,IRZ934,14DM,Queclink GV55W,868574042785423
1415,IRZ928,14EK,Queclink GV55W,868574042886296
1416,WOX910,14EL,Queclink GV55W,868574042782099
1417,DER81E,14F1,Queclink GV55W,868574042794094
1418,EXJ45F,14J2,Queclink GV55W,868574042839071
1419,CTI05F,14J4,Queclink GV55W,868574042839535
1420,SUW96E,14JC,Queclink GV55W,868574042881131
1421,DEQ89E,14JG,Queclink GV55W,868574042874789
1422,BNY76F,14MB,Queclink GV55W,868574042894878
1423,WZL30F,14NT,Queclink GV55W,868574042889688
1424,WOP66E,14NW,Queclink GV55W,868574042862354
1425,WOZ063 VF,14U0,VidFleet 4K,6B301GSK
1426,DFH66E,15AW,Queclink GV55W,868574042877386
1427,TJR322,15J8,Queclink GV55W,868574042863659
1428,GKV885,15JA,Queclink GV55W,868574042915590
1429,IRZ919,15JH,Queclink GV55W,868574042908637
1430,KZV900,15JK,Queclink GV55W,868574042908736
1431,WGV552,15JL,Queclink GV55W,868574042920830
1432,WOX908,15JM,Queclink GV55W,868574042910997
1433,YTV70E,15K9,Queclink GV55W,868574042907373
1434,AAN99G,15KH,Queclink GV55W,868574042931506
1435,JTY125 VF,15RD,VidFleet 4K,6B301GHP
1436,UZC805,M408,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,354514102549930
1437,CATERPILLAR426,15OZ,Queclink GV55W,868574042908868
1438,TRJ193,12GH,Queclink GV55W,868574042752902
1439,XME019,0O8B,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077091131801
1440,WHO 689,0WYG,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093348221
1441,SMI 935,0X2S,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093311344
1442,WNN653,0Y3D,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093335798
1443,SXX 144,0Y3Y,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093191746
1444,GQV636,0Y5N,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093353924
1445,XME 022,0Y6W,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093174429
1446,LMY409,0ZGZ,Queclink GV55W,868574042743992
1447,SL9563CC01518,0RDT,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,359369090034170
1448,XVU477 TMP,0VM8,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102531375
1449,WGY089,0WDV,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093352165
1450,WGY089 TMP,0ZJD,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101231522
1451,XVU477,158V,CalAmp 2630 - 3G - LMU2631H-H000-G1000,354514101467902
1452,CAT 246C-2,12FO,Queclink GV55W,868574042778121
1453,CAT 246C-1,12FP,Queclink GV55W,868574042660865
1454,CAT 236D-6,12HQ,Queclink GV55W,868574042688973
1455,TJR112 ,05WA,Queclink GV55W,868574042757331
1456,TJQ907 ,07V0,Queclink GV55W,868574042773874
1457,EST571,09N1,Queclink GV55W,868574042752324
1458,SXG825,0O1R,Queclink GV55W,868574042661921
1459,ESU646,0ZJ3,Queclink GV55W,868574042744198
1460,TJR431 ,T829,Queclink GV55W,868574042655519
1461,TJR049,T846,Queclink GV55W,868574042607130
1462,SY013CD1908K8,0D20,Queclink GV55W,868574042711395
1463,SY021NCCT8218,0UR3,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102758005
1464,Jetta,14MA,Queclink GV55W,868574042921564
1465,RETROEXCAVADORA,12KP,Queclink GV55W,868574042007562
1466,SY013CCD16378,0XCK,Queclink GV55W,868574042422605
1467,RETROEXCAVADORA 410J,0UD4,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,352556102181893
1468,SY003ACD21678,0XTO,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102950297
1469,MINIEXCAVADORAHT10,0ITU,Queclink GV55W,868574042439609
1470,4063,13DM,Queclink GV55W,868574042786363
1471,4061,13DR,Queclink GV55W,868574042787171
1472,4060,13DX,Queclink GV55W,868574042783782
1473,4062,13DZ,Queclink GV55W,868574042783220
1474,4064,13E0,Queclink GV55W,868574042786413
1475,TTV207,12QQ,Queclink GV55W,868574042787296
1476,AIRMAN PDSF375DP-6B5,15MM,Queclink GV55W,868574042893615
1477,LDG767,05UN,Queclink GV55W,868574042650635
1478,LXS657,0XIY,Queclink GV55W,868574042411863
1479,LRR623,0WJ5,Queclink GV55W,868574041281440
1480,GZP777,12MG,Queclink GV55W,868574042713797
1481,CATERPILLAR320D,14KC,Queclink GV55W,868574042864418
1482,CATERPILAR5596,14MN,Queclink GV55W,868574042911276
1483,WNM098,0ZC4,Queclink GV55W,868574042732466
1484,NHR351,0ZC5,Queclink GV55W,868574042751045
1485,WHW307,03XM,GenX 656BV,359394056289378
1486,EOJ19C,601L,GenX 656BV,359394056289915
1487,SY013CD1915K8,0CKZ,Queclink GV55W,868574042725932
1488,UQG760,15EN,Queclink GV55W,868574042928635
1489,CRV546,C25E,Queclink GV55W,868574042458609
1490,ZAP999,0XOC,Queclink GV55W,868574042444013
1491,LFL135,12FA,Queclink GV55W,868574042617386
1492,IUZ295,14P2,Queclink GV55W,868574042838966
1493,WDL690,15EO,Queclink GV55W,868574042919402
1494,WMV556,15ET,Queclink GV55W,868574042924501
1495,ESY672,15EV,Queclink GV55W,868574042924352
1496,SY007CD5115K8,12FU,Queclink GV55W,868574042713219
1497,0AVD,0AVD,GenX 5P,357520074883196
1498,S2-M007693-0ZKE,0T4A,Queclink GV55W,868574042744065
1499,12IJ,12IJ,CalAmp TTU 1210 - 2G - TTU12G400-NMX04,357207057867640
1500,12IL,12IL,Queclink GV55W,
1501,12IR,12IR,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102741167
1502,12JS,12JS,GenX 5P,358014097770654
1503,12JY,12JY,Queclink GV55W,12JY
1504,12RG,12RG,Queclink GV55W,357520071083121
1505,14FA,14FA,Queclink GV55W,868574042786595
1506,15AO,15AO,Queclink GV55W,868574042858790
1507,15AQ,15AQ,Queclink GV55W,868574042890165
1508,15AZ,15AZ,GenX 656BV,357520071097030
1509,15FJ,15FJ,GenX 656BV,357520071985226
1510,15FP,15FP,Queclink GV55W,868574042925946
1511,15FQ,15FQ,Queclink GV55W,868574042908413
1512,15FY,15FY,GenX 656BV,359315072172942
1513,LJV284,15FH,Queclink GV55W,868574042870084
1514,SRM732,15P1,Queclink GV55W,868574042910336
1515,TRJ079,15P4,Queclink GV55W,868574042927991
1516,LJT124,15PB,Queclink GV55W,868574042927504
1517,CAT320D,0E97,GenX 656BV,357520076400981
1518,CAT D4G,0MUD,GenX 5P,358014098140436
1519,Hyundai R220,0RN5,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,358077092369541
1520,CAT D6R,0U0O,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,352556102329096
1521,HITACHI-3,0U0R,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,352556102442154
1522,Jhon Deere 200,0UYQ,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102754343
1523,HITACHI ZX60USB-3F,0WB1,Queclink GV55W,868574041939500
1524,SY013CCD17238,604I,Queclink GV300W,863457051934931
1525,SZQ072,15L5,Queclink GV55W,868574042845730
1526,LXS882,0XKX,Queclink GV55W,868574042409263
1527,LXS880,12N7,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102328392
1528,LXS881,12N9,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102540210
1529,LXS749,13EQ,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101220509
1530,EXCAVADORA 0517,14KS,Queclink GV55W,868574042849286
1531,EYX868,14G2,Queclink GV55W,868574042438304
1532,WMY781,14G3,Queclink GV55W,868574041322251
1533,TRACTOCAMIÓN NHR 944,13T7,VidFleet 4K,6B301ASL
1534,HOLLAND3167,13IH,Queclink GV55W,868574042797899
1535,ETL491,14EA,Queclink GV55W,868574042895172
1536,GKO998,04A3,Queclink GV55W,868574042605746
1537,LCN346,0XFE,Queclink GV55W,868574042632849
1538,SPV187,0XOU,Queclink GV55W,868574042659982
1539,TAT980,0Z88,Queclink GV55W,868574042628508
1540,WNN271,0Z8D,Queclink GV55W,868574042760988
1541,NHT897,07T9,Queclink GV55W,868574042639216
1542,NHT898,0ZGJ,Queclink GV55W,868574042608104
1543,UYZ453,15AR,Queclink GV55W,868574042863949
1544,BOMBA ZIFA,15AS,Queclink GV55W,868574042924998
1545,JVZ759,0XHG,Queclink GV55W,868574042607304
1546,NGT691,0Z8V,Queclink GV55W,868574042745542
1547,LTS934,0Z9J,Queclink GV55W,868574042741483
1548,JOR289,0ZCK,Queclink GV55W,868574042741574
1549,JYX524,0ZE0,Queclink GV55W,868574042746136
1550,SWI85G,12HU,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101466490
1551,SY007CD5113K8,12GL,Queclink GV55W,868574042762158
1552,SY007CEP281K8,12MM,Queclink GV55W,868574042626163
1553,KOMATSUPC200LC-8,0XR7,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102750390
1554,TKJ149,13QO,Queclink GV55W,868574042786645
1555,HITACHI 2339,09N7,Queclink GV55W,868574042652797
1556,HITACHI 3217,0ATC,Queclink GV55W,868574042657598
1557,CAT03 20DJZBD00372,0ZDV,Queclink GV55W,868574042742317
1558,HCM1U100K00255138,0ZEA,Queclink GV55W,868574042735436
1559,80756,0ZEM,Queclink GV55W,868574042749270
1560,HCM1U100H00224218,0ZEN,Queclink GV55W,868574042732441
1561,H22090602S,0ZEO,Queclink GV55W,868574042745781
1562,H22090536S,0ZEW,Queclink GV55W,868574042750948
1563,HYUNDAI 2287,12FC,Queclink GV55W,868574042675038
1564,HYUNDAI 3379,12FH,Queclink GV55W,868574042604871
1565,HITACHI 2627,12FI,Queclink GV55W,868574042660667
1566,CATERPILLAR 7178,12FR,Queclink GV55W,868574042671532
1567,HITACHI 0649,12GZ,Queclink GV55W,868574042660022
1568,HITACHI 1863,12H0,Queclink GV55W,868574042760087
1569,EXCAVADORA 3285,12KV,Queclink GV55W,868574041969234
1570,EXCAVADORA 0971 ,12KY,Queclink GV55W,868574041275681
1571,EXCAVADORA 8839,12MB,Queclink GV55W,868574042628839
1572,EXCAVADORA 9930,12MN,Queclink GV55W,868574042689930
1573,EXCAVADORA LG01-H504,12QG,Queclink GV55W,868574042799960
1574,EXCAVADORA 0799,13HZ,Queclink GV55W,868574042785258
1575,EXCAVADORA 1270,13I1,Queclink GV55W,868574042797931
1576,EXCAVADORA 108S,13I3,Queclink GV55W,868574042793591
1577,EXCAVADORA 8160,13I6,Queclink GV55W,868574042784335
1578,EXCAVADORA 7990,13I7,Queclink GV55W,868574042789821
1579,EXCAVADORA 9372,13I8,Queclink GV55W,868574042784905
1580,EXCAVADORA 512S,13I9,Queclink GV55W,868574042788807
1581,EXCAVADORA 7627,13ID,Queclink GV55W,868574042792429
1582,EXCAVADORA 1823,13IM,Queclink GV55W,868574042794219
1583,EXCAVADORA H22L90184,13IQ,Queclink GV55W,868574042785050
1584,EXCAVADORA 484S,13IU,Queclink GV55W,868574042789730
1585,KX155-3SZ,13PS,Queclink GV55W,868574042868286
1586,EXCAVADORA 80935,13PT,Queclink GV55W,868574042787189
1587,EXCAVADORA 60040,13PU,Queclink GV55W,868574042903307
1588,EXCAVADORA 80219,13Q1,Queclink GV55W,868574042782057
1589,CATERPILLAR 1390,14IC,Queclink GV55W,868574042916473
1590,EXCAVADORA 8285,14IE,Queclink GV55W,868574042897988
1591,EXCAVADORA 9528,14IF,Queclink GV55W,868574042876974
1592,EXCAVADORA 0275S,14IL,Queclink GV55W,868574042862255
1593,EXCAVADORA 7235,14IR,Queclink GV55W,868574042903455
1594,EXCAVADORA 0162S ,14IS,Queclink GV55W,868574042916903
1595,EXCAVADORA 3265,14IV,Queclink GV55W,868574042918024
1596,Excavadora1123,14O6,Queclink GV55W,868574042875877
1597,EXCAVADORA0331,14O7,Queclink GV55W,868574042883426
1598,HITACHI 7108,S443,Queclink GV55W,868574042689013
1599,HITACHI 5262,U926,Queclink GV55W,868574042633078
1600,CAT00D8TCJ8B02655,0CYW,Queclink GV55W,868574042615588
1601,SY0307CB08558,0PY7,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,359369090621299
1602,LWU087,14HS,Queclink GV55W,868574042891130
1603,113AFX,15MX,Queclink GV55W,868574042925862
1604,AZNB12590,15MN,Queclink GV55W,868574042923107
1605,BOBCAT S185,14CM,Queclink GV55W,868574042927116
1606,HITACHI 0056,14CR,Queclink GV55W,868574042927033
1607,SANY SSR120C-10,487S,Queclink GV55W,868574042696489
1608,JZM075,0WA6,Queclink GV55W,868574041973467
1609,JZK901,0WZO,Queclink GV55W,868574042770730
1610,KNS046,0XEL,Queclink GV55W,868574042606520
1611,LYZ716,0XF2,Queclink GV55W,868574042740345
1612,NFT178,0Z83,Queclink GV55W,868574042658489
1613,JFW593,0Z8Q,Queclink GV55W,868574042733381
1614,JZK331,0ZBX,Queclink GV55W,868574042734868
1615,LZK682,0ZCX,Queclink GV55W,868574042733290
1616,LZK542,0ZGO,Queclink GV55W,868574042595160
1617,LYZ720,12HK,Queclink GV55W,868574042622188
1618,LZK689,12HL,Queclink GV55W,868574042585781
1619,JZM458,12HN,Queclink GV55W,868574042741814
1620,LZK690,12HR,Queclink GV55W,868574042681960
1621,CATERPILLAR 1199,13QB,Queclink GV55W,868574042784483
1622,LKN246,0VTO,Queclink GV55W,868574042406632
1623,JYM689 ,0XI8,Queclink GV55W,868574042410295
1624,TOR117,0Z96,Queclink GV55W,868574042747985
1625,SY007C5513K8,12HM,Queclink GV55W,868574042746607
1626,SY007CEQ589K8,14HT,Queclink GV55W,868574042903703
1627,KYT481,12ML,Queclink GV55W,868574042694567
1628,KPS296,13Q0,Queclink GV55W,868574042784491
1629,SY007SCD35818,0ZD0,Queclink GV55W,868574042640255
1630,SY013CCD17178,830E,Queclink GV300W,863457051701975
1631,DYNAPAC 0528,12PV,Queclink GV55W,868574042783295
1632,GALION 12862126,12Q4,Queclink GV55W,868574042785472
1633,CATERPILLAR 2231,0Z98,Queclink GV55W,868574042746995
1634,EXCAVADORA 0438,13HT,Queclink GV55W,868574042787494
1635,JSQ040,12M2,Queclink GV55W,868574042597208
1636,TSS800,12M3,Queclink GV55W,868574042694005
1637,MVP940,12MF,Queclink GV55W,868574042661269
1638,SY007CD5528K8,12FB,Queclink GV55W,868574042649504
1639,SY024CEM293S8,13JV,Queclink GV55W,868574042783634
1640,SCH686,0VSL,Queclink GV55W,868574042451497
1641,HITACHI7132,0ZAC,Queclink GV55W,868574042747241
1642,HITACHI9253,0ZFG,Queclink GV55W,868574042741988
1643,HITACHI ZX200LC-3,12RE,Queclink GV55W,868574042784822
1644,TGU416,02TM,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102534346
1645,CPQ844,02YY,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102345826
1646,320D2,03KO,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102338383
1647,MINICARGADOR BOBCAT,03L5,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,354514102530716
1648,COK639,0YAF,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093347033
1649,SRL749,11BX,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102531391
1650,TJX447,11BZ,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102533447
1651,CAT 0236B,11CK,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102528652
1652,CBB696,11CL,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102530450
1653,TDL584 CASTILLA,05UF,Queclink GV55W,868574042726252
1654,WPK633riopaila,14G7,Queclink GV55W,868574042395504
1655,TJV781RISARALDA,14K3,Queclink GV55W,868574042045034
1656,TRM025RIOPAILA,15BU,Queclink GV55W,868574042841895
1657,TUL562RIOPAILA,15BY,Queclink GV55W,868574042872916
1658,TDK954RIOPAILA,15BZ,Queclink GV55W,868574042850706
1659,ZNM974riopaila,15C6,Queclink GV55W,868574042845391
1660,WDM283LLANOS,15C7,Queclink GV55W,868574042858758
1661,TDL580RIOPAILA,15D4,Queclink GV55W,868574042870134
1662,TUL568RIOPAILA,15DL,Queclink GV55W,868574042931522
1663,WDM270RIOPAILA,15EU,Queclink GV55W,868574042845318
1664,WDM284riopaila,15F6,Queclink GV55W,868574042862271
1665,WDM272LOS LLANOS,15F7,Queclink GV55W,868574042868534
1666,TDL587RIOPAILA,15F9,Queclink GV55W,868574042908231
1667,ZNM975riopaila,15FC,Queclink GV55W,868574042920194
1668,WPK628riopaila/ TURB,15HR,Queclink GV55W,868574042916481
1669,TRM032CASTILLA,15HZ,Queclink GV55W,868574042914791
1670,ZNM941CASTILLA,15I6,Queclink GV55W,868574042908793
1671,KDW525RIOPAILA/CAMIO,15I7,Queclink GV55W,868574042924436
1672,WDM282LLANOS,15I8,Queclink GV55W,868574042928601
1673,WPK640CASTILLA/TURBO,15I9,Queclink GV55W,868574042903059
1674,WPK645 INCAUCA,15IA,Queclink GV55W,868574042915558
1675,TDL588CASTILLA,15IB,Queclink GV55W,868574042917455
1676,WDM268LLANOS,15IC,Queclink GV55W,868574042913959
1677,WDL101CASTILLA/TURBO,15ID,Queclink GV55W,868574042904222
1678,WDM271CASTILLA,15IE,Queclink GV55W,868574042901889
1679,WDM281INCAUCA,15IF,Queclink GV55W,868574042904925
1680,KBY321CASTIL/CAMIONE,15IK,Queclink GV55W,868574042920210
1681,TDL582iRIOPAILA,15P7,Queclink GV55W,868574042891346
1682,SY003CE0111K8,0VRV,Queclink GV55W,868574042439385
1683,UFJ860,15HU,Queclink GV55W,868574042920095
1684,UFK372,15JE,Queclink GV55W,868574042931290
1685,PAJARITA 1,0U9X,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,352556102309700
1686,PAJARITA310J-2879,13E3,Queclink GV55W,868574042790316
1687,CATERPILLAR232D,0XA8,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102769184
1688,CAT 232D3,12GT,Queclink GV55W,868574042755962
1689,MAQUINARIA,15L0,Queclink GV55W,868574042903042
1690,EDU223,14NI,Queclink GV55W,868574042895099
1691,EXCAVADORAR220LC/336,02WY,GenX 656BV,359316071596735
1692,SBV430,13E6,Queclink GV55W,868574042786959
1693,CAR312,14NJ,Queclink GV55W,868574042888979
1694,WEO487,15JN,Queclink GV55W,868574042929252
1695,LRW572,0ZAH,Queclink GV55W,868574042732946
1696,SBK268,0MY1,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,352556102171886
1697,SY007CEP280K8,12LN,Queclink GV55W,868574042689591
1698,STY242,15MJ,Queclink GV55W,868574042928692
1699,SY007SCD35858,0ZDF,Queclink GV55W,868574042750021
1700,YHL156,0ZFS,Queclink GV55W,868574042584099
